GenerateId,LoanContractID,BankAccountID,BankRoutingID,BankCountryCode,BorrowerID,BorrowerTxt,BorrowerName,BorrowerCategory,BorrowerCategoryTxt,BorrowerCountry,BorrowerCountryTxt,BorrowerRegion,BorrowerRegionTxt,BorrowerCity,ManagerID,ManagerTxt,BankPostingArea,BankPostingAreaTxt,ProductID,ProductTxt,Currency,InitialLoanAmount,StartDate,LifeCycleStatus,LifeCycleStatusTxt,CreationDate,CreationDateTime,CreationUserID,LastChangeDate,LastChangeDateTime,LastChangeUserID,NominalInterestRate,RepaymentAmount,RepaymentPercentage,LimitTotalAmount,DirectDebitBankAccountHolder,DirectDebitBankAccount,DirectDebitBankAccountID,DirectDebitBankRoutingID,DirectDebitBankCountryCode,TermSpecificationStartDate,TermSpecificationEndDate,TermSpecificationValidityPeriodDuration,TermAgreementCommittedCapitalAmount,TermAgreementFixingPeriodStartDate,TermAgreementFixingPeriodEndDate,PaymentPlanStartDate,PaymentPlanEndDate,EffectiveYieldPercentage,EffectiveYieldCalculationReason,EffectiveYieldCalculationReasonTxt,EffectiveYieldCalculationMethod,EffectiveYieldCalculationMethodTxt,EffectiveYieldValidityStartDate,EffectiveYieldCalculationPeriodStartDate,EffectiveYieldCalculationPeriodEndDate,AccountLocked,ContractCapital,CommitmentCapital,CurrentContractCapital,CurrentCommitmentCapital,DisbursedCapital,PlannedCapital,EffectiveCapital,OutstandingInterest,RemainingCapital,OutstandingCharges,DisbursementObligation,InterestPaid,AccruedInterest,OutstandingBalance,RedrawBalance,CurrentOpenItemsAmount,CurrentOpenItemsCounter,CurrentOldestDueDate,CurrentOverdueDays,LiASchemaCluster,LiASchemaClusterTxt,SalesProduct,SalesProductTxt,Warehouse,WarehouseTxt,WarehouseValidFrom,DocumentType,DocumentTypeTxt,EmploymentStatus,EmploymentStatusTxt,MonthsTrading,DefaultJudgements,HardshipStatus,HardshipStatusTxt,PropertyInPossession,PropertyInPossessionTxt,SplitLoan,ArrearsHistory,StageLevel,TotalOfPayments,RepaymentFrequencyTxt,Counter
.2~03017010758&c111&cMX.3~030170,03017010758-111-MX,03017010758,111,MX,0001004245,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430527000)/,TU_SCP_NCO,20220831,/Date(1661920892000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004245,03017010749-111-MX,03017010749,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,194512.22,2369.64,189571.49,0.00,0.00,8621.64,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010776&c111&cMX.3~030170,03017010776-111-MX,03017010776,111,MX,0001004246,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430530000)/,TU_SCP_NCO,20220831,/Date(1661920973000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004246,03017010767-111-MX,03017010767,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,191549.34,2369.64,189571.49,0.00,0.00,16081.79,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010794&c111&cMX.3~030170,03017010794-111-MX,03017010794,111,MX,0001004247,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430533000)/,TU_SCP_NCO,20220831,/Date(1661921033000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004247,03017010785-111-MX,03017010785,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,192627.90,2369.64,189571.49,0.00,0.00,13673.46,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010815&c111&cMX.3~030170,03017010815-111-MX,03017010815,111,MX,0001004248,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430871000)/,TU_SCP_NCO,20220831,/Date(1661921075000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004248,03017010806-111-MX,03017010806,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,191520.53,2369.64,189571.49,0.00,0.00,16056.95,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010833&c111&cMX.3~030170,03017010833-111-MX,03017010833,111,MX,0001004249,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430874000)/,TU_SCP_NCO,20220831,/Date(1661920874000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004249,03017010824-111-MX,03017010824,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,194512.22,2369.64,189571.49,0.00,0.00,8621.64,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010851&c111&cMX.3~030170,03017010851-111-MX,03017010851,111,MX,0001004250,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430876000)/,TU_SCP_NCO,20220831,/Date(1661920892000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004250,03017010842-111-MX,03017010842,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,194512.22,2369.64,189571.49,0.00,0.00,8621.64,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010879&c111&cMX.3~030170,03017010879-111-MX,03017010879,111,MX,0001004251,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430879000)/,TU_SCP_NCO,20220831,/Date(1661920967000)/,BATCH_USER,30.000000,5812.48,0.000000,200000.00,1004251,03017010860-111-MX,03017010860,111,MX,20220408,20240329,P721D,200000.00,20220408,20240329,20220901,20240319,33.922742,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20240316,False,200000.00,200000.00,200000.00,200000.00,200000.00,171042.02,180668.98,2138.03,171042.02,0.00,0.00,13272.99,2280.56,173522.13,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,47,Quincenal,1
.2~03017010897&c111&cMX.3~030170,03017010897-111-MX,03017010897,111,MX,0001004252,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430882000)/,TU_SCP_NCO,20220831,/Date(1661921022000)/,BATCH_USER,30.000000,5812.48,0.000000,200000.00,1004252,03017010888-111-MX,03017010888,111,MX,20220408,20240329,P721D,200000.00,20220408,20240329,20220901,20240319,33.922742,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20240316,False,200000.00,200000.00,200000.00,200000.00,200000.00,171042.02,180422.05,2138.03,171042.02,0.00,0.00,13187.01,2280.56,173522.13,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,47,Quincenal,1
.2~03017010918&c111&cMX.3~030170,03017010918-111-MX,03017010918,111,MX,0001004253,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649430884000)/,TU_SCP_NCO,20220831,/Date(1661921064000)/,BATCH_USER,30.000000,5812.48,0.000000,200000.00,1004253,03017010909-111-MX,03017010909,111,MX,20220408,20240329,P721D,200000.00,20220408,20240329,20220901,20240319,33.922742,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20240316,False,200000.00,200000.00,200000.00,200000.00,200000.00,171042.02,177137.30,2138.03,171042.02,0.00,0.00,15366.09,2280.56,173522.13,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,47,Quincenal,1
.2~03017010945&c111&cMX.3~030170,03017010945-111-MX,03017010945,111,MX,0001004254,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649431076000)/,TU_SCP_NCO,20220831,/Date(1661920868000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004254,03017010927-111-MX,03017010927,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,194512.22,2369.64,189571.49,0.00,0.00,8621.64,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010954&c111&cMX.3~030170,03017010954-111-MX,03017010954,111,MX,0001004255,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649431078000)/,TU_SCP_NCO,20220831,/Date(1661920886000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004255,03017010936-111-MX,03017010936,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,194512.22,2369.64,189571.49,0.00,0.00,8621.64,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017010972&c111&cMX.3~030170,03017010972-111-MX,03017010972,111,MX,0001004256,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649431080000)/,TU_SCP_NCO,20220831,/Date(1661920967000)/,BATCH_USER,30.000000,3872.22,0.000000,200000.00,1004256,03017010963-111-MX,03017010963,111,MX,20220408,20260408,P4Y,200000.00,20220408,20260408,20220901,20260401,34.518364,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20260401,False,200000.00,200000.00,200000.00,200000.00,200000.00,189571.49,192597.28,2369.64,189571.49,0.00,0.00,13647.07,2527.62,192320.27,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,96,Quincenal,1
.2~03017011009&c111&cMX.3~030170,03017011009-111-MX,03017011009,111,MX,0001004257,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649431082000)/,TU_SCP_NCO,20220831,/Date(1661920997000)/,BATCH_USER,30.000000,5812.48,0.000000,200000.00,1004257,03017010981-111-MX,03017010981,111,MX,20220408,20240329,P721D,200000.00,20220408,20240329,20220901,20240319,33.922742,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20240316,False,200000.00,200000.00,200000.00,200000.00,200000.00,171042.02,180668.98,2138.03,171042.02,0.00,0.00,13272.99,2280.56,173522.13,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,47,Quincenal,1
.2~03017011018&c111&cMX.3~030170,03017011018-111-MX,03017011018,111,MX,0001004258,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649431084000)/,TU_SCP_NCO,20220831,/Date(1661921027000)/,BATCH_USER,30.000000,5812.48,0.000000,200000.00,1004258,03017010990-111-MX,03017010990,111,MX,20220408,20240329,P721D,200000.00,20220408,20240329,20220901,20240319,33.922742,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20240316,False,200000.00,200000.00,200000.00,200000.00,200000.00,171042.02,180422.05,2138.03,171042.02,0.00,0.00,13187.01,2280.56,173522.13,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,47,Quincenal,1
.2~03017011036&c111&cMX.3~030170,03017011036-111-MX,03017011036,111,MX,0001004259,test test / C BALBOA 409 INT 103 409 / 03300 PORTALES SUR - BENITO JUÁREZ-PORTAL,test test,1,Person,MX,México,CMX,Ciudad de México,BENITO JUÁREZ,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649431086000)/,TU_SCP_NCO,20220831,/Date(1661921088000)/,BATCH_USER,30.000000,5812.48,0.000000,200000.00,1004259,03017011027-111-MX,03017011027,111,MX,20220408,20240329,P721D,200000.00,20220408,20240329,20220901,20240319,33.922742,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20240316,False,200000.00,200000.00,200000.00,200000.00,200000.00,171042.02,177137.30,2138.03,171042.02,0.00,0.00,15366.09,2280.56,173522.13,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,47,Quincenal,1
.2~03017011054&c111&cMX.3~030170,03017011054-111-MX,03017011054,111,MX,0001004263,Orland Tremblay / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Orland Tremblay,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,70000.00,20220408,30,"activos, utilizados",20220408,/Date(1649432967000)/,TU_SCP_NCO,20220831,/Date(1661921099000)/,BATCH_USER,22.000000,12550.28,0.000000,70000.00,1004263,03017011045-111-MX,03017011045,111,MX,20220408,20221008,P6M,70000.00,20220408,20221008,20220908,20221010,20.907464,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,70000.00,70000.00,70000.00,70000.00,70000.00,24391.16,24391.16,342.83,24391.16,0.00,0.00,3958.86,357.74,24788.84,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011072&c111&cMX.3~030170,03017011072-111-MX,03017011072,111,MX,0001004265,Orland Tremblay / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Orland Tremblay,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,70000.00,20220408,30,"activos, utilizados",20220408,/Date(1649433187000)/,TU_SCP_NCO,20220831,/Date(1661920973000)/,BATCH_USER,22.000000,12550.28,0.000000,70000.00,1004265,03017011063-111-MX,03017011063,111,MX,20220408,20221008,P6M,70000.00,20220408,20221008,20220908,20221010,20.907464,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,70000.00,70000.00,70000.00,70000.00,70000.00,24391.16,36147.08,342.83,24391.16,0.00,0.00,3274.07,357.74,24788.84,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011102&c111&cMX.3~030170,03017011102-111-MX,03017011102,111,MX,0001004270,Litzy McGlynn / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Litzy McGlynn,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649434267000)/,TU_SCP_NCO,20220831,/Date(1661921099000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004270,03017011090-111-MX,03017011090,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,73114.39,2195.46,73114.39,0.00,0.00,24512.09,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011120&c111&cMX.3~030170,03017011120-111-MX,03017011120,111,MX,0001004271,Litzy McGlynn / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Litzy McGlynn,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649434315000)/,TU_SCP_NCO,20220831,/Date(1661920954000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004271,03017011111-111-MX,03017011111,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,106924.43,2195.46,73114.39,0.00,0.00,20184.62,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011148&c111&cMX.3~030170,03017011148-111-MX,03017011148,111,MX,0001004272,Ebba Grant / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Ebba Grant,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649434492000)/,TU_SCP_NCO,20220831,/Date(1661921022000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004272,03017011139-111-MX,03017011139,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,106924.43,2195.46,73114.39,0.00,0.00,20184.62,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011166&c111&cMX.3~030170,03017011166-111-MX,03017011166,111,MX,0001004273,Johnnie Carroll / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Johnnie Carroll,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649434890000)/,TU_SCP_NCO,20220831,/Date(1661920912000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004273,03017011157-111-MX,03017011157,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,106924.43,2195.46,73114.39,0.00,0.00,20184.62,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011184&c111&cMX.3~030170,03017011184-111-MX,03017011184,111,MX,0001004274,Casey Fahey / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Casey Fahey,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649435127000)/,TU_SCP_NCO,20220831,/Date(1661921104000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004274,03017011175-111-MX,03017011175,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,73114.39,2195.46,73114.39,0.00,0.00,24512.09,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011205&c111&cMX.3~030170,03017011205-111-MX,03017011205,111,MX,0001004275,Emmanuel Schaefer / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Emmanuel Schaefer,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649435699000)/,TU_SCP_NCO,20220831,/Date(1661920997000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004275,03017011193-111-MX,03017011193,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,106924.43,2195.46,73114.39,0.00,0.00,20184.62,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011223&c111&cMX.3~030170,03017011223-111-MX,03017011223,111,MX,0001004276,Cesar Cassin / Del Sendero 123 / 08100 some-value - Cajeme-some-value,Cesar Cassin,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220408,30,"activos, utilizados",20220408,/Date(1649435832000)/,TU_SCP_NCO,20220831,/Date(1661920961000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004276,03017011214-111-MX,03017011214,111,MX,20220408,20221008,P6M,200000.00,20220408,20221008,20220908,20221010,54.639344,1,Legal Effective Yield,2,AIBD/ISMA,20220408,20220408,20221008,False,200000.00,200000.00,200000.00,200000.00,200000.00,73114.39,106924.43,2195.46,73114.39,0.00,0.00,20184.62,2290.92,75661.12,0.00,0.00,0,,0,,,,,,,20220408,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017011250&c666&cMX.3~030170,03017011250-666-MX,03017011250,666,MX,0001004280,BorradoDía1 BorradoDía1 / C LAGO TANA 95 / 11290 HUÍCHAPAN - MIGUEL HIDALGO-HUÍC,BorradoDía1 BorradoDía1,1,Person,MX,México,CMX,Ciudad de México,MIGUEL HIDALGO,50000101,Bank TST6,C4B6,,EPC_LA_PE1,Préstamo Personal,MXN,50000.00,20211125,30,"activos, utilizados",20220408,/Date(1649439983000)/,TU_SCP_NCO,20220831,/Date(1661953306000)/,8049290,30.000000,4589.79,0.000000,50000.00,1004280,03017011241-666-MX,03017011241,666,MX,20211125,20220616,P203D,50000.00,20211125,20220616,19000101,99991231,23.644497,1,Legal Effective Yield,2,AIBD/ISMA,20211125,20211125,20220616,False,50000.00,0.00,50000.00,0.00,50000.00,0.00,0.00,0.00,0.00,0.00,0.00,4491.98,0.00,0.00,0.00,0.00,0,,0,,,,,,,20211125,,,,,,,,,N,No,,,1,13,Quincenal,1
.2~03017011278&c666&cMX.3~030170,03017011278-666-MX,03017011278,666,MX,0001004281,Sergio Rodrigo Gonzalez / BARR LA PURISIMA TICOMAN 57 / 07320 LA PURÍSIMA TICOMÁ,Sergio Rodrigo Gonzalez,1,Person,MX,México,CMX,Ciudad de México,GUSTAVO A. MADERO,50000101,Bank TST6,C4B6,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20211125,50,Desglosado,20220408,/Date(1649441222000)/,TU_SCP_NCO,20220428,/Date(1651152041000)/,C5344708,30.000000,11682.63,0.000000,200000.00,1004281,03017011269-666-MX,03017011269,666,MX,20211125,20220427,P153D,200000.00,20211125,20220427,,,37.055926,1,Legal Effective Yield,2,AIBD/ISMA,20211125,20211125,20220427,False,200000.00,0.00,200000.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.00,0.00,23943.88,0.00,0.00,0.00,0.00,0,,121,,,,,,,20211125,,,,,,,,,N,No,,,3,,Mensual,1
.2~03017011296&c666&cMX.3~030170,03017011296-666-MX,03017011296,666,MX,0001004282,Borrado Borrado / AV CARLOS HANK GONZALEZ NTE 141 / 52540 ALMOLOYA DEL RÍO-ALMOL,Borrado Borrado,1,Person,MX,México,MEX,Estado de México,ALMOLOYA DEL RÍO,50000101,Bank TST6,C4B6,,EPC_LA_PE1,Préstamo Personal,MXN,55000.00,20211125,30,"activos, utilizados",20220408,/Date(1649441539000)/,TU_SCP_NCO,20220831,/Date(1661953302000)/,8049290,30.000000,10119.24,0.000000,55000.00,1004282,03017011287-666-MX,03017011287,666,MX,20211125,20220525,P6M,55000.00,20211125,20220525,19000101,99991231,23.447938,1,Legal Effective Yield,2,AIBD/ISMA,20211125,20211125,20220525,False,55000.00,0.00,55000.00,0.00,55000.00,0.00,0.00,0.00,0.00,0.00,0.00,4970.69,0.00,0.00,0.00,0.00,0,,0,,,,,,,20211125,,,,,,,,,N,No,,,1,6,Mensual,1
