ID,Grouping,Name,Title,TitleTxt,AcademicTitle,AcademicTitleTxt,FirstName,MiddleName,LastName,LastName2,BirthPlaceName,BirthDate,Gender,MaritalStatus,MaritalStatusTxt,Nationality,NationalityTxt,IDCard,Passport,SocialSecurityNumber,TaxNumber,TaxNumberStatus,TaxNumberStatusTxt,TaxExemptionCode,TaxExemptionName,isAccountHolder,isAuthorizedDrawer,isCorrespondenceRecipient,isMainLoanPartner,isBorrower,isEmployee,isVIP,Address,AddressCountry,AddressCountryTxt,AddressRegion,AddressRegionTxt,AddressCity,AddressPostalCode,AddressDistrictName,AddressStreet,AddressHouseID,AddressRoomID,PhoneNumber,EmailAddress,MobileNumber,BankAccountID,BankRoutingID,BankCountryCode,BankAccountStandardID,BankAccountCollectionAuthorization,RatingGrade,RatingDate,RatingOutlook,EconomicAct,EconomicActTxt,ResourceOrigin,ResourceOriginTxt,ResourceDestination,ResourceDestinationTxt,NatPersCommAct,NatPersCommActTxt,NegativeListStatus,NegativeListStatusTxt,AcqChannel,AcqChannelTxt,CustSegment,CustSegmentTxt,ExtUUIDProspection,Geolocation,VoterID,ForeignTax,MonthlyDepNum,MonthlyDepAmt,MonthlyWhdNum,MonthlyWhdAmt,KYCAccount,KYCClabe,BeneficiaryShare,IpabExcl,AccStSuprrName,AccStObfAcc
9970000059,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000400,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000031,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000060,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000379,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000032,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000807,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000431,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail09@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000027,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail390@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000061,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000422,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail02@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000021,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000062,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000451,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000020,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000808,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000397,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000012,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000063,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000453,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000011,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000811,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000429,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail10@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000010,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000800,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000428,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail09@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000008,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail391@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000799,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000371,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail76@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000007,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail390@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000798,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000370,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail75@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000033,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000064,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000458,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000034,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000065,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000395,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000040,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000066,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000460,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000041,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000494,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000426,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail10@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000049,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000492,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000425,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail09@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000050,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000497,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000463,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000051,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000499,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000465,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000052,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000501,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
